#RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited
6629,15584967,Chiganu,596,Male,57,6,2,1,72402,0
6636,15678374,Colombo,666,Female,59,5,2,1,185123,0
6650,15635277,Coates,605,Male,47,7,1,1,189310,0
6652,15803941,Seleznev,600,Male,46,10,1,0,19842,0
6670,15797900,Chinomso,517,Male,56,9,1,0,39488,1
6672,15795933,Barese,677,Female,49,3,2,1,187812,0
6677,15594556,Chuter,619,Male,52,8,2,1,123242,0
6681,15588450,Chukwudi,633,Female,60,8,1,1,10288,0
6684,15710316,Fang,454,Female,48,5,1,1,93152,0
6685,15746333,Blake,562,Female,57,3,3,1,6555,1
6687,15641285,Yusupova,621,Male,50,3,1,0,131048,0
6697,15587299,Board,567,Female,48,3,1,1,55362,0
6704,15583863,Chimaobim,681,Male,49,8,1,0,187281,1
6707,15732235,Kuykendall,662,Male,64,0,1,0,42730,0
6710,15587647,Browne,850,Female,66,0,1,0,118930,1
6714,15666711,Ukaegbulam,586,Female,46,0,3,0,131554,1
6716,15763111,Niu,808,Female,67,10,1,0,169894,0
6718,15586674,Shaw,663,Female,58,5,1,0,74177,1
6722,15715638,Ch'ang,824,Male,77,3,2,0,2746,0
6724,15766810,Onyemauchechi,699,Female,51,2,2,0,91346,0
6727,15633213,Rizzo,628,Male,50,8,1,0,144367,1
6730,15619608,Ojiofor,454,Female,50,10,1,1,154344,1
6731,15628697,Tung,631,Male,46,9,1,0,93503,0
6735,15723318,Mactier,619,Female,55,0,3,0,60811,1
6737,15771299,Nnachetam,707,Female,57,1,1,1,164064,1
6740,15769191,Lipton,509,Male,55,8,2,1,170360,0
6744,15616213,Levy,555,Female,51,9,1,1,198715,1
6746,15786454,Moore,552,Male,55,3,1,1,40334,0
6752,15735636,Toscano,604,Female,53,2,1,1,48202,1
6760,15660878,T'ien,705,Male,92,1,2,1,34437,0
6764,15754053,Chung,718,Female,67,7,3,1,82782,0
6768,15654964,Piccio,608,Male,48,7,1,1,125763,0
6775,15569432,Macleod,656,Female,48,9,2,1,85241,1
6776,15751455,Boyle,469,Female,48,5,1,1,160530,1
6779,15613463,Hackett,679,Female,50,6,2,1,184018,0
6783,15657809,Lo,585,Male,55,10,3,1,122961,1
6790,15809847,Tan,668,Male,46,0,2,0,29388,0
6794,15611669,Nyhan,623,Male,50,7,1,0,646,1
6795,15694098,Jackson,575,Female,54,9,1,1,144391,0
6796,15713347,Reynolds,577,Male,48,6,1,1,193580,0
6798,15811978,Trevisani,693,Male,46,2,1,1,62368,0
6799,15799925,Uwakwe,800,Male,60,6,2,1,131718,0
6813,15605059,Mackie,576,Male,63,3,1,1,69414,1
6817,15662243,Taylor,559,Male,50,5,1,0,150549,1
6818,15593128,Vinogradoff,608,Female,56,10,2,1,142492,1
6823,15605264,Walker,669,Male,47,0,2,1,181928,0
6827,15727361,Chiemela,547,Female,51,1,2,1,56908,0
6828,15760216,Pokrovskaya,718,Female,49,10,1,1,184475,1
6832,15696989,Chukwueloka,469,Female,52,8,3,0,150093,1
6835,15625035,Mills,703,Male,50,8,2,1,79314,0
6858,15629299,Yang,546,Female,52,1,1,1,23548,1
6859,15771569,Bage,576,Male,46,4,1,1,33450,0
6865,15797381,DeRose,593,Female,48,3,2,1,85902,1
6872,15658067,Walker,636,Female,48,3,1,1,190160,1
6876,15665283,Brookes,610,Female,57,7,4,0,113229,1
6892,15760865,Fan,754,Female,48,7,1,1,93551,1
6893,15705009,Cartwright,649,Female,56,8,1,1,89405,1
6894,15657540,Cremonesi,578,Male,50,5,2,1,169804,0
6896,15694765,Sabbatini,610,Male,49,6,1,1,195814,1
6898,15650488,Bromley,492,Female,48,6,1,1,92144,1
6900,15700263,Ifeatu,569,Male,66,2,1,1,130784,1
6907,15627514,Short,688,Female,46,3,2,0,104903,0
6912,15710087,Nicholls,705,Female,54,3,3,1,96014,1
6913,15679884,Hs?eh,544,Male,48,10,3,1,103714,1
6923,15766417,McKinley,678,Female,60,2,2,1,43822,0
6929,15804853,McVey,781,Female,48,0,1,1,85644,1
6934,15679961,Davidson,708,Male,46,7,1,1,39704,0
6938,15711181,Clapp,589,Female,50,4,2,0,182077,0
6941,15636590,Pisano,575,Male,46,1,2,1,65998,0
6957,15696605,Angelo,571,Male,49,4,1,0,523,0
6960,15705403,Seleznyova,617,Female,46,3,1,0,86587,0
6965,15569249,Howarth,576,Female,55,6,3,0,67540,1
6969,15721793,Chiu,510,Female,50,7,1,1,23768,0
6971,15761286,Fan,696,Female,66,7,2,1,174027,0
6973,15706232,Niu,595,Male,52,9,1,1,106341,1
6979,15778604,Nicholson,571,Female,47,7,2,0,112367,0
6983,15685096,Trevisani,753,Female,50,4,2,1,861,0
6987,15702377,Knorr,627,Male,48,1,1,1,78899,0
6988,15577170,Manfrin,532,Male,60,5,2,0,13890,0
6997,15614962,Pavlova,623,Female,50,2,1,1,104382,0
6998,15689061,Davey,611,Male,68,5,2,1,146448,0
6999,15640074,Barrett,666,Female,47,5,1,0,166651,1
7002,15662854,Manna,681,Male,48,5,2,0,73067,0
7005,15571121,Kodilinyechukwu,670,Female,50,8,1,0,3159,0
7009,15638610,Kennedy,635,Female,65,5,1,1,155800,1
7017,15790254,Wood,741,Male,50,1,1,1,13019,0
7019,15768600,Harris,805,Male,50,9,1,1,62990,1
7023,15796813,Storey,493,Male,54,3,2,1,150160,1
7026,15711446,Sinclair,569,Female,51,3,3,1,75085,1
7030,15672432,Giles,594,Female,53,4,1,1,5409,1
7032,15580914,Okechukwu,478,Male,48,0,2,0,44148,1
7035,15767264,Lawson,465,Male,53,1,1,0,74899,1
7036,15686461,Sarratt,558,Female,56,7,2,1,116253,0
7038,15789611,Lin,568,Male,46,8,1,0,64517,1
7040,15631685,Lambert,523,Male,60,1,1,0,57062,0
7041,15655658,Bulgakov,678,Female,48,2,2,1,32302,0
7049,15757467,Feng,563,Male,57,6,2,1,39297,0
7058,15684512,Gibson,818,Female,72,8,2,1,63730,0
7059,15671769,Zikoranachidimma,624,Female,71,4,3,1,73680,1
7064,15766183,Ferguson,580,Male,76,2,2,1,51672,0
7066,15568162,Sung,527,Male,53,8,1,1,51712,0
7069,15730793,Russell,699,Female,54,3,1,1,155906,1
7070,15692137,Jen,759,Female,46,2,1,1,138380,0
7072,15709459,Oluchi,698,Female,63,5,1,1,173577,0
7079,15682576,Onyenachiya,763,Male,67,1,2,0,106283,0
7081,15719940,Gibbons,628,Female,51,10,2,0,12629,1
7085,15571415,Okwudiliolisa,805,Male,56,6,1,1,46791,1
7089,15600975,Chiemenam,556,Female,54,4,1,1,157016,1
7090,15690772,Hughes,635,Female,48,2,2,1,136551,0
7091,15565714,Cattaneo,601,Male,47,1,2,0,96518,0
7092,15763108,Davis,600,Male,53,7,1,1,93630,1
7095,15655464,Combes,640,Female,67,3,1,0,42965,0
7098,15664793,Scott,754,Female,50,7,2,0,150686,0
7099,15642391,Lettiere,621,Male,51,4,1,0,177741,1
7117,15788776,Landor,588,Male,49,6,3,1,36293,1
7123,15815443,Lo,527,Female,46,10,1,1,54948,0
7133,15694666,Thornton,707,Male,48,8,1,1,119903,1
7136,15788442,Chukwukadibia,681,Female,57,2,1,0,131965,0
7137,15689781,Ts'ai,826,Female,49,0,1,0,178710,1
7139,15809837,Kent,430,Female,66,6,2,1,172852,1
7140,15805212,Black,806,Female,67,1,2,0,103946,0
7143,15654859,Ngozichukwuka,612,Female,63,2,2,1,122110,1
7144,15761158,Y?an,719,Female,54,7,2,1,125042,0
7145,15577515,Sung,554,Female,55,0,1,0,140003,1
7153,15737998,Cheng,529,Male,46,8,1,0,126512,1
7157,15650313,Okonkwo,632,Male,65,6,1,1,85179,0
7159,15591010,McDonald,434,Male,55,8,2,1,96406,1
7160,15798895,Okonkwo,525,Female,59,6,1,1,83343,1
7164,15649379,Somayina,850,Female,46,3,2,1,187980,0
7175,15785339,H?,640,Female,50,9,2,0,82560,0
7183,15573520,Rhodes,692,Male,49,6,2,0,107473,0
7191,15774262,Hobson,597,Male,52,8,2,1,161084,0
7195,15778290,Lappin,799,Male,70,8,1,1,36484,0
7203,15671014,Zhdanova,573,Female,72,8,1,1,96016,0
7207,15770995,Sinclair,753,Female,47,1,1,1,197445,0
7210,15788131,Atkins,653,Male,47,6,1,1,50696,1
7214,15623210,Smith,484,Female,55,8,3,0,137520,1
7220,15761554,Blackburn,581,Male,54,4,1,0,5558,1
7227,15614813,Cocci,777,Female,46,0,1,1,487,0
7229,15707602,Macleod,539,Female,47,2,2,1,166929,1
7239,15594133,Erskine,697,Male,62,7,1,1,129188,1
7244,15728906,Ibekwe,634,Male,77,5,2,1,161580,0
7249,15736510,Loggia,605,Female,57,2,3,1,66653,1
7254,15734649,Martel,779,Female,55,0,1,1,22833,1
7258,15648681,Voronoff,747,Female,47,5,4,0,129965,1
7259,15747757,Trevascus,600,Female,58,8,1,0,6210,1
7262,15734578,Craig,726,Female,53,1,1,0,28367,0
7264,15622729,Sun,649,Female,46,2,2,1,66603,0
7267,15762716,Chigozie,762,Female,60,10,1,1,31445,1
7271,15706268,Smith,697,Male,51,1,1,1,53581,0
7273,15666166,Pettry,653,Female,74,0,1,1,160348,0
7281,15611973,Tuan,804,Male,55,7,2,1,118753,0
7282,15735572,Lawrence,629,Male,59,9,1,1,116849,1
7300,15627190,Lettiere,661,Male,51,6,1,1,68022,0
7303,15708236,Wright,491,Female,72,6,1,1,7033,0
7305,15764444,Pan,679,Male,58,8,2,1,87008,0
7309,15618703,White,663,Female,53,6,1,0,151317,1
7317,15811690,Bayley,793,Male,54,2,1,0,18633,1
7318,15734008,Bartlett,727,Male,59,5,1,1,71830,1
7327,15570508,Azubuike,600,Male,49,7,1,1,91348,0
7329,15689786,Massie,850,Male,56,1,1,0,155850,1
7332,15773869,Onwudiwe,797,Male,59,4,1,1,93625,0
7339,15796111,Smith,708,Female,54,8,1,0,125311,1
7342,15815095,Burfitt,850,Male,54,7,2,0,24093,1
7346,15567834,Nieves,719,Male,49,5,1,1,16247,0
7359,15797767,Ikedinachukwu,600,Female,49,6,1,0,148088,1
7361,15591035,Macleod,644,Male,54,6,1,0,84622,0
7363,15605872,Felix,707,Male,73,6,1,1,62769,0
7376,15638871,Ch'ang,639,Male,77,6,2,1,55829,0
7393,15795079,Nnaife,596,Male,67,6,2,1,138351,0
7397,15603565,Mackenzie,603,Female,56,5,2,1,162224,1
7398,15744044,Fiorentini,572,Male,47,4,1,1,196550,1
7404,15779492,Trevisano,796,Male,56,6,1,0,121165,1
7407,15742009,Hsueh,489,Male,58,4,2,1,191419,0
7427,15790630,Olisaemeka,619,Female,48,4,1,0,18095,1
7436,15647898,Russell,610,Female,50,5,3,1,184758,1
7437,15671534,Hovell,646,Female,57,6,1,1,13911,1
7441,15604130,Johnstone,622,Female,47,6,1,0,100183,0
7442,15700549,Alvares,721,Male,54,5,2,1,4493,0
7455,15627365,Calabresi,732,Male,46,0,2,1,184351,0
7471,15602456,Afanasyev,850,Female,47,4,2,1,122141,0
7472,15721569,Chialuka,658,Female,55,8,1,0,119440,0
7475,15799859,Lucchesi,704,Male,50,4,1,1,120771,1
7478,15646190,Saunders,677,Female,56,0,1,0,158326,1
7487,15593694,Williams,814,Male,49,8,2,0,157823,0
7488,15785367,McGuffog,651,Female,56,4,1,0,84383,1
7497,15608804,Allan,824,Male,49,8,1,1,67885,0
7500,15790113,Schofield,609,Female,71,6,1,1,108258,1
7501,15652289,Williams,694,Male,47,4,2,1,197529,0
7502,15605341,Baird,681,Female,58,8,1,1,139761,0
7509,15580366,Okechukwu,566,Male,54,4,2,1,172602,0
7513,15631267,Lu,641,Male,50,6,2,1,130911,0
7515,15715907,Onwubiko,699,Male,64,9,1,1,27981,1
7518,15771409,McGregor,586,Male,58,7,1,1,162960,1
7524,15733602,Rubin,814,Female,72,2,2,0,130853,0
7527,15800554,Perry,850,Female,81,1,2,1,59568,0
7529,15646535,Harrell,578,Male,46,5,1,1,56771,0
7531,15711299,Wilson,711,Female,52,8,1,0,131473,0
7534,15592773,Eberegbulam,630,Female,51,0,3,0,88373,1
7549,15658504,Chiawuotu,584,Female,62,9,2,0,121103,0
7553,15781574,Ma,636,Male,76,9,1,1,39790,0
7557,15757306,Miller,738,Male,49,3,3,1,65066,1
7561,15675176,Price,512,Male,51,6,1,1,165035,0
7564,15706394,Howell,609,Male,53,7,2,0,52333,0
7566,15623369,Clifton,708,Male,52,10,1,1,123,1
7569,15809909,Fan,422,Female,54,4,2,1,7167,0
7572,15768342,Bolton,718,Male,52,8,3,1,32421,1
7576,15687634,Glover,561,Male,49,5,1,1,26691,0
7596,15569595,Walker,678,Female,50,6,1,1,8200,0
7599,15613699,Schnaars,430,Female,60,7,1,1,161938,1
7605,15636454,Fu,691,Female,60,6,1,1,177356,1
7610,15796787,Vassiliev,681,Male,46,0,1,1,5772,0
7623,15796413,Green,794,Male,46,6,2,1,195326,0
7624,15812470,Allan,719,Male,61,5,2,0,29132,0
7625,15587443,Akudinobi,728,Female,69,1,2,1,131805,0
7627,15779586,Olisaemeka,822,Female,46,3,2,1,26250,0
7630,15591107,Flemming,723,Female,68,3,1,0,141978,1
7634,15727811,Ts'ui,661,Female,47,0,1,0,188324,1
7637,15673238,McCarthy,517,Female,59,8,2,1,101240,1
7640,15665590,Moore,541,Male,46,6,2,1,83457,0
7657,15575146,Jamieson,492,Male,51,8,2,1,67311,0
7659,15666297,Abramova,706,Female,53,3,3,0,88479,1
7663,15650591,Calabrese,809,Male,50,10,1,1,100720,1
7669,15611794,Galloway,526,Male,61,6,2,1,45181,0
7687,15675450,Burt,718,Male,48,9,2,1,72106,0
7688,15776494,Siciliano,754,Male,61,5,1,1,41815,1
7690,15777452,Sauve,587,Female,46,6,1,0,70224,0
7693,15807889,Wood,634,Male,74,5,1,1,10078,0
7694,15602043,Buccho,770,Female,46,5,2,0,164967,0
7695,15807335,Spencer,676,Female,64,4,1,1,91149,0
7696,15629985,Eidson,723,Female,47,10,2,0,103379,1
7699,15691513,Dawkins,592,Male,60,9,4,1,13614,1
7704,15806081,Fleming,608,Female,48,2,2,1,32203,0
7710,15574119,Okwuadigbo,598,Female,64,1,1,1,152274,0
7712,15763029,Ch'iu,612,Male,46,9,1,1,96961,1
7714,15786215,Udinese,793,Male,56,8,2,1,29881,0
7716,15582129,Hsia,517,Male,62,1,3,1,187756,1
7718,15787196,T'ien,692,Male,46,2,2,1,105983,0
7719,15670898,McKenzie,740,Female,60,5,2,0,25980,1
7720,15775433,Tang,666,Male,71,1,2,1,112223,0
7721,15700693,Tu,693,Male,68,2,2,1,59865,0
7727,15757617,Lewis,735,Male,55,6,1,1,2268,0
7728,15612729,Chidiebere,681,Female,63,7,2,1,55054,0
7734,15596013,Akhtar,694,Female,58,1,1,0,102629,1
7741,15725906,Hankinson,665,Female,51,8,1,1,38928,1
7742,15634501,Wei,441,Male,60,1,1,0,174381,0
7760,15806389,Walton,549,Female,55,1,2,0,116548,1
7766,15613427,Barling,683,Female,49,7,2,0,140763,0
7768,15748660,Ellis,561,Female,49,1,1,1,133052,1
7773,15614168,Alexander,792,Female,50,4,1,1,16528,1
7774,15679818,Yuan,636,Male,67,7,1,0,66753,1
7777,15685243,Jamieson,736,Female,63,10,2,0,503,0
7780,15699225,Pirozzi,757,Male,46,0,2,1,37460,0
7783,15595991,Hsiung,585,Male,54,8,1,1,55346,0
7785,15756299,Davis,741,Female,64,2,1,1,59238,0
7788,15675963,Padovano,627,Female,57,9,2,1,107712,0
7789,15674671,Conway,551,Male,76,2,2,1,181719,0
7794,15798885,Burns,585,Male,56,4,2,1,55288,0
7799,15774127,Potter,518,Male,46,3,2,1,76516,0
7800,15619016,McMinn,660,Male,46,5,2,1,33681,0
7801,15795759,Bergamaschi,698,Female,52,1,1,1,168886,1
7802,15798844,Chijindum,678,Male,54,7,1,0,191746,1
7803,15717962,Ch'iu,773,Male,63,9,1,1,93091,0
7804,15691504,Yusupova,619,Female,52,8,1,0,23905,0
7805,15693893,Davis,684,Male,59,9,1,0,15807,0
7809,15649033,Echezonachukwu,603,Female,55,7,2,1,139469,1
7814,15592751,Okwudiliolisa,684,Female,63,3,1,1,69643,1
7818,15642870,Ross,677,Male,58,9,1,0,168650,0
7823,15761018,Tan,581,Male,50,2,2,1,181224,1
7827,15647838,Davison,648,Female,51,2,1,1,4121,1
7833,15664849,Colon,573,Male,46,3,1,0,189989,1
7835,15797165,Bergamaschi,703,Male,56,9,1,0,85547,1
7838,15678497,Lederer,850,Male,48,2,1,1,169425,1
7841,15611756,Chapman,537,Female,47,4,2,1,50882,0
7842,15789563,Fiorentino,706,Female,46,7,1,1,149170,1
7849,15643908,Turnbull,433,Female,49,10,1,1,87712,0
7852,15651581,Lavrentyev,758,Male,68,6,1,1,35865,1
7854,15746674,Miller,730,Female,47,7,1,1,33373,1
7855,15801256,Bazhenov,746,Male,49,7,2,0,10096,0
7856,15663808,Ifesinachi,666,Female,59,8,2,1,188782,0
7864,15659677,Beluchi,746,Male,47,8,1,1,62087,0
7868,15697201,Yocum,640,Female,46,3,1,1,156260,0
7873,15717736,Shen,639,Female,46,10,2,1,133996,0
7882,15727138,Kulikova,774,Male,46,9,2,1,34774,0
7890,15718572,Willis,600,Male,57,9,2,1,103548,0
7891,15665783,Ts'ui,565,Male,49,7,2,1,89609,0
7892,15652782,Chibuzo,678,Male,48,2,2,0,193476,0
7895,15718281,Muir,706,Male,67,1,2,1,86508,1
7899,15628144,Soares,635,Female,72,4,1,0,27448,0
7901,15653275,Lei,785,Female,54,1,2,1,45114,1
7910,15570931,Grant,620,Male,61,5,1,0,31642,1
7916,15803538,Douglas,695,Male,56,1,3,1,187734,1
7925,15613337,Gallo,833,Male,47,2,2,1,182248,0
7927,15732644,Evans,567,Female,54,5,2,1,158591,1
7932,15751227,Ebelegbulam,807,Male,47,1,1,0,127875,0
7934,15616088,Lucas,782,Female,70,7,1,0,131177,0
7950,15617486,Sullivan,530,Male,52,1,1,0,109960,1
7957,15731569,Hudson,850,Male,81,5,2,1,44827,0
7963,15623630,Foster,634,Female,56,3,1,0,42430,1
7966,15645404,Okwukwe,625,Female,51,4,2,1,92244,1
7970,15652030,De Bernales,637,Male,49,2,1,1,169038,1
7975,15722632,Dickson,716,Male,50,2,1,1,12944,1
7978,15588341,Chigozie,647,Male,47,10,1,0,89103,0
7985,15678206,Yeh,464,Male,46,6,1,1,182944,0
7989,15699532,Okagbue,516,Male,51,8,2,0,168774,0
7996,15803479,Winter-Irving,708,Female,67,1,2,0,3837,0
8004,15595426,Madukwe,603,Male,57,6,2,1,87412,1
8011,15787756,Nkemdirim,467,Male,51,10,2,1,177785,1
8018,15631406,Munro,459,Male,50,5,1,1,155721,0
8020,15771154,North,683,Female,73,8,2,1,133210,0
8021,15669491,Cruz,850,Female,46,2,1,1,18986,0
8030,15732113,Butters,671,Male,50,8,1,0,2560,0
8038,15573045,Earl,547,Male,62,10,2,1,85153,0
8039,15756824,Giordano,613,Female,50,5,2,1,12494,0
8042,15701439,Fanucci,698,Female,50,1,4,1,88567,1
8046,15795737,McNaughtan,771,Female,47,3,2,1,107874,0
8047,15693877,Stewart,811,Female,47,3,2,0,171995,0
8052,15697801,Sokolova,605,Female,56,1,2,1,62200,1
8055,15686236,Trevisani,525,Female,47,1,1,1,88121,1
8059,15698184,Marshall,484,Female,50,2,2,0,48171,0
8063,15812607,Wilson,663,Female,46,6,1,1,21039,1
8066,15690829,Sandefur,430,Male,49,3,1,1,146517,1
8072,15688849,Martin,609,Male,48,1,3,1,184525,1
8073,15661473,Boni,780,Male,51,4,1,1,195259,1
8076,15745250,Simpson,850,Male,58,8,1,0,25899,1
8079,15618446,Nnonso,576,Female,50,8,2,1,57803,0
8081,15668775,Pendred,757,Male,47,3,1,1,143830,0
8087,15774847,Knight,593,Male,50,6,1,0,20894,0
8091,15601324,Black,697,Female,48,1,2,1,87401,0
8094,15779267,Onyemere,584,Male,47,5,2,1,89286,0
8095,15597957,Rahman,614,Male,66,2,2,0,180083,0
8098,15706557,Ferguson,626,Female,52,0,2,1,32159,1
8099,15594391,Samaniego,770,Female,68,2,1,0,159557,1
8104,15740223,Walton,479,Male,51,1,3,1,86128,1
8106,15635116,Burgos,659,Male,60,2,1,1,177480,1
8107,15764892,Spinelli,590,Female,51,10,2,1,190937,0
8108,15795936,Lung,560,Male,50,3,2,1,84532,0
8115,15607269,Costa,492,Female,49,2,2,1,167238,0
8123,15603749,Galkina,564,Female,53,2,1,1,41056,1
8131,15588928,Maslow,704,Male,47,5,2,1,145339,0
8147,15600086,Combs,717,Male,48,7,1,1,169953,0
8149,15572777,Meng,780,Male,47,7,1,1,37973,0
8157,15785576,Mayrhofer,434,Male,71,9,1,1,125849,0
8164,15572050,Yefimov,768,Male,48,3,1,1,24534,1
8171,15641366,Y?an,599,Male,61,1,1,0,90390,1
8179,15809654,Hsia,707,Female,46,7,2,1,146012,0
8184,15694641,Wright,621,Female,59,2,2,1,171364,0
8185,15605916,Uvarova,659,Female,50,3,1,1,183399,1
8189,15623314,Tucker,506,Female,59,3,1,1,78366,0
8191,15813871,Hs?,690,Male,47,2,2,1,151376,0
8194,15671165,Esomchi,592,Female,66,5,1,1,76268,0
8196,15706537,Pirogov,577,Female,59,7,1,0,191070,0
8198,15741180,Eddy,617,Male,54,6,1,1,45325,0
8201,15577359,Bezrukov,767,Male,47,5,1,1,121964,1
8202,15614936,Mancini,718,Female,49,10,1,0,11144,0
8208,15635125,Findlay,566,Male,63,2,2,1,52199,0
8216,15743236,Piccio,687,Female,61,7,1,1,131305,1
8218,15635500,Seleznyov,605,Male,75,2,1,0,186655,0
8222,15774358,Robertson,443,Male,59,4,1,1,72847,1
8225,15804937,Cambage,702,Male,50,3,2,0,94950,0
8226,15804142,Tan,670,Female,57,3,2,1,99062,1
8235,15677796,Becher,766,Male,47,9,1,1,169935,1
8241,15708504,Wong,790,Male,50,8,1,1,176472,1
8243,15790455,Obialo,478,Female,50,2,1,0,93333,1
8253,15734737,Bruno,744,Male,56,9,2,1,169499,0
8257,15768574,Anderson,671,Male,58,1,1,1,21768,0
8270,15636736,McLachlan,611,Female,53,7,2,0,156495,1
8276,15737489,Ramsden,610,Female,46,5,1,0,107973,0
8281,15745716,McGregor,706,Male,53,7,2,0,117939,0
8284,15754569,Pagnotto,664,Male,57,1,2,1,56563,0
8299,15605534,Turnbull,644,Female,51,4,1,0,72629,1
8300,15792473,Reilly,598,Female,50,5,3,0,64157,1
8301,15802625,Hardy,733,Male,48,7,1,1,23861,0
8302,15766017,Brookman,615,Male,58,3,1,1,85687,1
8305,15792868,Mickey,675,Male,69,1,2,1,157097,0
8306,15605698,Harrison,746,Male,58,3,3,1,80345,1
8313,15609977,Mundy,587,Male,47,6,1,1,57962,0
8317,15592025,Nnaemeka,651,Male,53,7,2,1,130132,0
8320,15624343,Napolitani,650,Female,50,7,1,0,42028,0
8322,15579183,Spaull,586,Male,64,1,2,1,53710,0
8325,15803965,Tang,654,Male,55,3,1,1,3299,0
8333,15814772,Adams,645,Male,49,4,1,0,88392,0
8344,15591698,P'eng,849,Female,49,9,1,1,171057,1
8346,15763898,Toscani,568,Female,46,3,2,1,29373,0
8353,15641413,Crawford,587,Female,49,7,2,1,13308,1
8364,15677336,Aitken,557,Male,57,1,1,1,132371,1
8368,15806941,Sharpe,499,Male,60,7,2,1,83644,0
8375,15646720,Tsui,628,Female,55,7,3,1,85891,1
8380,15745266,Norman,434,Male,55,6,1,0,73562,1
8386,15649297,T'ang,605,Female,62,4,2,0,125661,0
8389,15806570,Y?an,763,Female,53,4,1,1,77204,1
8391,15755521,Ma,660,Female,48,0,2,0,187605,1
8394,15752507,K?,769,Male,60,9,1,1,192832,1
8395,15597983,Brown,692,Male,69,10,1,1,70849,0
8397,15655082,Pape,607,Female,48,4,3,1,173568,1
8402,15663134,Uspenskaya,535,Male,58,1,2,1,11780,1
8405,15709232,McKay,586,Female,47,5,2,1,65482,0
8411,15609913,Clark,743,Female,46,9,1,1,113436,0
8412,15719479,Chukwuhaenye,619,Female,56,7,2,1,42442,0
8423,15756321,Johnston,612,Female,52,5,1,0,98303,1
8433,15582519,Seleznyov,479,Male,47,6,1,0,5812,1
8439,15692142,Rogova,707,Female,48,7,1,1,180345,1
8445,15793641,Evseyev,792,Female,70,3,2,1,172240,0
8449,15717191,Ferri,508,Male,49,1,2,1,132469,1
8453,15601410,Tien,744,Female,46,1,3,1,177432,1
8456,15692207,Ingle,609,Female,53,6,2,1,124218,0
8459,15728542,Vorobyova,850,Female,71,4,2,1,107237,0
8463,15778481,Chigbogu,817,Male,59,1,1,1,120820,0
8464,15661162,Akabueze,526,Male,49,2,1,1,114540,1
8468,15667456,Ross,709,Male,62,3,2,1,82195,0
8470,15799534,McClaran,720,Male,71,5,2,1,197689,0
8472,15612478,Somadina,525,Male,51,10,3,1,171045,1
8476,15574830,Townsley,633,Male,58,2,2,1,147635,1
8477,15603082,Yashina,701,Male,51,9,2,0,61962,0
8479,15643048,Mueller,639,Male,66,0,2,0,42241,0
8480,15807568,Wright,632,Male,50,2,2,0,57943,0
8485,15601012,Abdullah,802,Female,60,3,1,1,39474,1
8489,15794360,Hao,592,Female,70,5,2,1,105097,1
8491,15585985,Wang,746,Male,48,5,1,1,153786,1
8494,15727619,Lock,753,Female,46,9,3,1,92320,1
8504,15794101,Barese,559,Female,48,2,2,0,137961,0
8507,15605215,Stevenson,767,Male,48,9,2,0,175458,0
8519,15677288,Geach,599,Male,50,3,1,0,4033,1
8521,15634606,Chinonyelum,634,Male,52,1,2,1,176913,0
8524,15567778,Genovese,690,Female,54,1,1,1,108731,1
8538,15800068,Cooper,801,Female,46,6,2,1,170009,0
8542,15724181,Hudson,647,Male,47,5,2,1,157361,0
8545,15567725,Kodilinyechukwu,689,Female,46,7,2,1,72994,0
8548,15607690,Hsing,689,Male,47,2,2,0,31121,0
8549,15806546,Lucas,517,Male,46,4,1,1,22373,0
8551,15709016,North,687,Female,47,1,1,0,158845,1
8554,15791321,Nwora,682,Female,58,4,1,1,176036,0
8563,15647292,Peng,697,Male,63,7,1,0,118862,1
8565,15584704,Chiazagomekpele,519,Male,48,10,1,1,137959,0
8569,15779496,Sykes,615,Male,64,0,2,0,35896,0
8575,15780677,Jackson,717,Female,59,4,2,1,170529,0
8578,15569976,Woronoff,754,Male,65,1,1,1,121530,1
8579,15707011,Morrison,495,Male,47,10,1,1,71071,0
8587,15694039,Jen,650,Female,46,9,2,1,176903,0
8598,15659694,Wallis,634,Female,53,3,2,1,106345,1
8599,15624424,Palerma,678,Female,49,1,2,1,102473,0
8603,15684348,Zhdanova,656,Male,63,8,2,0,57014,0
8604,15702541,Fraser,551,Female,59,2,1,1,159484,1
8606,15748920,Cherkasova,561,Female,49,8,2,1,12513,0
8637,15582892,Scott,601,Male,46,2,1,1,32684,1
8642,15749103,Ginikanwa,604,Female,47,4,1,0,47777,1
8649,15683053,Reyna,809,Female,48,2,1,1,160977,1
8654,15650454,Tran,641,Male,57,5,2,1,122449,0
8665,15666332,Donaldson,690,Female,48,2,2,1,3149,0
8668,15658987,Kane,557,Female,46,4,2,1,116378,0
8671,15758702,Watson,705,Female,55,8,2,1,14393,0
8674,15707637,Zikoranachukwudim,765,Female,56,1,1,1,13229,1
8675,15719426,Cole,529,Male,67,8,2,1,154002,1
8676,15639265,Isaacs,714,Male,54,7,1,1,112777,0
8684,15599329,Christopher,697,Female,49,7,4,0,131084,1
8687,15597467,Duncan,606,Female,71,8,2,1,169742,0
8690,15684769,Whitson,542,Male,67,10,1,0,21344,0
8694,15659092,Davide,621,Female,50,5,2,1,191757,1
8695,15742116,Torres,671,Female,48,9,2,0,76373,0
