#RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited
7967,15750574,Lumholtz,677,Female,34,4,2,1,6176,0
7968,15636812,Rose,583,Male,40,9,1,0,29214,0
7969,15712068,Wan,592,Male,45,8,1,0,67214,0
7971,15577398,Ch'eng,850,Male,30,6,1,1,188809,0
7972,15756848,Edmondson,633,Male,42,10,1,0,79408,0
7973,15806929,Ch'ien,751,Male,36,5,1,1,89223,0
7974,15656005,Millar,592,Male,31,7,1,1,86080,0
7976,15794356,Toscani,641,Male,42,3,2,1,166517,0
7977,15659656,Pan,849,Male,35,4,1,0,126420,0
7979,15709142,Sagese,608,Female,30,2,2,1,132973,0
7982,15803032,Yen,599,Male,38,9,1,0,157240,0
7983,15665129,Kapustin,545,Male,33,1,2,0,107430,0
7984,15628272,Singh,774,Female,36,9,1,1,75304,0
7987,15678067,Boyle,667,Male,45,3,2,0,163655,0
7988,15793331,Blair,812,Male,32,5,2,1,89386,0
7990,15605827,Khan,645,Male,39,8,2,0,96864,0
7991,15643635,Robertson,664,Male,32,5,1,0,134456,0
7992,15787710,Tikhonov,427,Female,39,9,2,1,28368,0
7993,15614137,MacDonald,685,Female,40,7,2,1,103899,0
7994,15754494,Ah Mouy,585,Female,33,4,1,1,63240,0
8001,15629002,Hamilton,747,Male,36,8,2,1,180694,0
8002,15798053,Nnachetam,707,Male,32,9,2,1,126476,0
8003,15753895,Blue,590,Male,37,1,2,0,133536,0
8005,15645815,Mills,615,Male,45,5,2,1,164887,0
8006,15632848,Ferrari,634,Female,36,1,1,1,116238,0
8007,15703068,Nixon,716,Male,41,8,2,1,138051,0
8008,15791513,Manfrin,647,Male,41,4,1,1,101618,1
8009,15587210,McCartney,591,Female,44,10,1,1,1985,0
8010,15793803,Robinson,574,Male,34,1,1,0,165627,0
8012,15723437,Sal,701,Female,35,2,2,1,65765,0
8013,15702715,Kao,747,Female,34,10,2,1,50760,0
8014,15809872,Ikechukwu,650,Male,32,2,1,1,163216,0
8015,15644295,Hargreaves,731,Female,39,2,1,1,74851,0
8017,15759555,Murphy,569,Male,41,2,2,1,134273,0
8022,15697691,Sinclair,512,Female,41,6,1,1,100508,0
8023,15665180,Vasiliev,616,Female,31,3,1,1,59346,1
8024,15752588,Vasilyeva,664,Male,36,1,2,1,95373,0
8025,15743051,Hamilton,694,Male,30,10,1,1,31805,0
8027,15679743,Genovesi,607,Female,33,8,1,0,130825,0
8028,15769412,Atkinson,684,Male,39,4,2,0,157695,1
8029,15775124,Watterston,763,Male,37,8,2,1,933,0
8031,15578141,Chien,592,Male,38,3,1,1,12906,1
8032,15595874,Gorbunova,666,Female,36,6,2,1,176693,0
8033,15755642,Bulgakov,667,Male,34,5,2,1,102909,0
8034,15576526,Steele,850,Male,36,6,2,0,41291,0
8035,15792489,Polyakova,622,Male,42,9,2,1,119127,0
8036,15733705,Bull,577,Female,30,8,2,0,126435,0
8040,15773520,Begg,672,Female,43,4,2,1,167337,0
8041,15627439,Pickering,624,Female,36,10,2,0,186180,0
8043,15785352,Chang,606,Male,37,6,1,0,172527,1
8044,15616525,Sopuluchi,720,Male,31,4,1,0,137986,0
8048,15576111,Reagan,734,Male,33,5,1,1,61830,0
8049,15595713,Heller,548,Male,33,6,1,1,31728,0
8050,15808868,Nwokeocha,652,Female,31,3,3,0,155221,1
8051,15708193,Liu,707,Male,33,2,2,0,130867,0
8053,15770121,Bancroft,623,Female,34,9,1,1,24255,0
8056,15659807,Nwachinemelu,657,Male,41,8,1,1,66464,0
8057,15736078,Ting,730,Female,33,7,1,1,15142,1
8058,15620836,Lo Duca,816,Female,34,2,2,1,102909,0
8060,15717643,Band,728,Female,34,6,2,1,11598,0
8061,15776596,Ferri,730,Female,39,6,1,1,172450,1
8062,15814757,Carter,477,Male,31,9,2,0,184061,0
8064,15663888,Connor,549,Male,34,6,2,1,109538,0
8067,15695819,Bidwill,504,Male,43,5,2,1,181431,0
8070,15700654,Liardet,617,Male,44,9,2,1,53294,0
8071,15583764,Wilkes,791,Male,31,1,1,0,96547,0
8074,15601030,Patel,777,Female,34,5,1,1,172619,0
8077,15590349,Rowland,732,Female,36,9,1,0,3749,1
8078,15741693,Barnard,693,Male,40,4,1,1,101919,0
8080,15766552,Rossi,643,Male,37,6,2,0,142455,0
8082,15757895,Martin,569,Male,30,6,1,0,44115,0
8083,15774551,K?,772,Male,36,3,1,1,186948,0
8086,15656286,Sims,794,Male,33,0,2,0,178123,0
8088,15619340,Obijiaku,597,Male,38,1,2,1,41303,0
8089,15815656,Hopkins,541,Female,39,9,1,1,199808,1
8093,15663770,Doyle,802,Male,38,1,1,1,172498,0
8096,15584620,Su,850,Female,36,6,1,1,22102,1
8097,15750772,Walker,671,Female,38,6,1,0,76069,0
8100,15661656,Onwumelu,633,Male,38,2,2,1,107673,0
8101,15631217,Young,663,Male,40,6,1,0,33608,0
8102,15588955,Mazzi,581,Female,43,5,3,1,141036,1
8103,15758252,Toscano,561,Female,45,2,2,0,115719,0
8105,15805413,Chiang,769,Female,31,6,2,1,147669,0
8109,15655232,Noble,437,Male,35,6,2,1,161133,0
8110,15640133,Pai,661,Female,34,0,2,1,185556,0
8111,15751524,Chigozie,677,Female,36,10,1,1,33075,0
8112,15670552,Peavy,560,Female,31,3,1,1,39807,0
8113,15623966,Yermakov,578,Female,35,2,2,0,26390,0
8114,15752193,Burton,421,Male,34,6,1,1,12163,0
8116,15700752,Pugliesi,545,Female,32,6,2,1,52067,0
8117,15777901,Lindell,640,Female,43,9,1,1,184006,1
8118,15639117,Sorenson,624,Female,34,6,1,1,583,1
8120,15586236,Banks,704,Male,31,5,3,1,54474,1
8121,15676645,Parry,523,Male,45,5,2,1,121428,0
8122,15715988,Cockett,793,Male,35,2,2,1,79704,0
8124,15608956,Su,711,Male,33,1,1,0,41590,0
8125,15733872,Marino,791,Female,33,10,2,0,54020,1
8126,15666982,Spears,629,Female,38,9,1,1,76053,0
8127,15602647,Cunningham,729,Male,39,6,1,1,184977,1
8128,15623063,Taylor,651,Male,35,8,1,1,127679,1
8129,15682928,Chiazagomekpere,695,Male,39,4,1,1,1244,0
8130,15729246,Hardacre,847,Male,31,5,2,1,76327,0
8132,15803352,Scott,613,Male,33,3,2,1,57751,0
8134,15656249,Esposito,720,Female,34,3,2,1,136120,0
8135,15761783,Shah,577,Male,41,6,1,1,167621,0
8137,15757425,Fleming,716,Female,38,1,2,1,99661,0
8138,15603096,Lori,410,Male,33,6,1,0,66334,1
8139,15588580,Kennedy,584,Female,36,4,1,1,70241,0
8140,15770539,Walters,792,Male,30,1,1,1,113553,0
8141,15572022,Han,605,Female,36,6,1,0,691,0
8143,15752502,Cooke,615,Male,41,4,1,0,130662,0
8145,15775108,Lo Duca,571,Male,34,1,2,0,186052,0
8146,15708904,Yermakova,850,Female,37,9,1,0,100101,0
8148,15814675,Chien,642,Female,39,8,1,1,61793,1
8150,15585106,Calabresi,492,Female,38,8,2,1,188975,0
8152,15750970,Davidson,500,Male,40,1,1,1,152846,0
8153,15725772,Ch'in,654,Female,36,2,2,1,146652,0
8155,15791533,Ch'ien,367,Male,42,6,1,1,168817,1
8156,15715715,Artyomova,799,Male,38,2,2,1,59297,0
8158,15798834,Yefremov,719,Female,32,7,1,0,76264,0
8159,15744127,Kosovich,641,Female,37,2,2,1,3940,0
8162,15615352,Ebelechukwu,588,Male,31,4,2,0,35877,0
8165,15581370,Andreyeva,681,Male,38,2,2,1,23532,0
8166,15813503,Pickering,606,Male,37,8,2,1,89099,0
8167,15769783,Allan,542,Male,37,8,1,1,807,0
8169,15599182,Reynolds,597,Female,33,2,2,1,4701,0
8172,15588859,Rowley,496,Female,44,0,2,1,2919,1
8173,15732293,Chia,759,Male,31,8,2,1,99087,0
8174,15568032,Moore,757,Male,31,1,3,1,163170,0
8175,15623525,Copeland,564,Male,31,0,1,1,72757,0
8177,15800811,Wan,702,Male,40,3,1,0,146056,0
8178,15610711,Eluemuno,678,Female,40,8,1,0,167673,0
8181,15643378,Muir,744,Male,42,1,1,1,83023,0
8183,15774402,Donaldson,562,Male,36,5,1,0,182843,0
8186,15812356,Doherty,722,Female,40,6,2,0,152884,0
8187,15644179,Allen,606,Female,39,3,2,1,50560,1
8188,15771674,Ma,603,Female,39,5,2,1,54703,0
8192,15759480,H?,644,Female,40,10,1,1,19960,0
8193,15587712,Chimaijem,589,Male,36,8,1,1,26956,0
8195,15620746,Lorenzo,632,Male,42,4,1,1,100999,0
8197,15589312,Larkin,588,Male,30,3,1,0,176859,0
8199,15733888,Sells,668,Female,36,3,1,1,190958,1
8200,15798532,Crawford,810,Male,32,9,2,0,78897,0
8204,15588566,Wilkinson,778,Male,33,5,2,1,32758,0
8205,15570141,P'eng,724,Female,34,3,1,1,80320,0
8206,15800793,St Clair,477,Female,39,4,1,1,185831,0
8207,15572415,Preston,580,Male,34,6,2,1,160095,0
8210,15600912,Gorshkov,706,Male,32,5,2,1,104182,0
8211,15768476,Chukwubuikem,703,Male,31,6,2,1,67667,0
8212,15650266,Medvedeva,679,Male,39,2,2,1,193974,0
8213,15621004,Chukwuhaenye,603,Male,32,7,1,1,198056,1
8214,15748352,Endrizzi,598,Male,34,0,1,0,43250,0
8215,15788920,Ch'ang,836,Female,32,4,2,1,55218,0
8217,15637717,Lockington,704,Male,41,4,2,1,43117,0
8219,15634792,Weston,516,Female,40,9,2,0,33266,0
8220,15607560,Groom,572,Female,39,2,2,1,555,0
8221,15727177,Manfrin,557,Male,42,6,1,1,150944,1
8227,15608845,Tao,804,Female,38,3,1,1,74692,0
8228,15702434,Hsieh,850,Female,30,3,2,1,116693,0
8229,15632609,Burdekin,554,Female,39,10,1,1,32824,0
8230,15603550,Longo,588,Female,37,7,2,1,139608,0
8231,15755239,Maughan,758,Male,32,4,2,1,115525,0
8232,15670528,Franz,787,Male,43,0,1,1,20955,1
8234,15589019,Morant,633,Female,33,4,1,1,159813,0
8236,15760177,Lombardi,564,Male,37,9,1,1,146034,0
8237,15636595,Loton,602,Male,37,3,2,0,153123,0
8238,15737275,Conti,649,Male,39,3,1,1,60335,0
8239,15672905,Sani,679,Female,40,7,2,1,163757,0
8240,15753955,Lori,639,Male,34,7,2,0,156649,0
8242,15592451,Lombardi,565,Male,32,9,2,1,5388,0
8245,15656330,Von Doussa,528,Female,32,0,1,1,170309,0
8246,15569626,Miller,577,Male,35,5,1,1,109794,0
8250,15727421,Anayolisa,586,Female,38,6,2,1,37936,0
8251,15688865,Wade,850,Female,35,9,2,0,25329,0
8252,15751032,Enemuo,629,Female,37,1,2,0,49676,0
8254,15746515,Greece,750,Male,36,7,3,1,26500,1
8256,15708139,Brown,575,Female,40,1,1,1,181294,0
8258,15738018,Johnston,571,Male,40,5,2,0,72849,0
8259,15699753,Zakharov,590,Male,41,1,1,1,24500,0
8260,15703199,Golibe,619,Male,38,3,1,0,98995,0
8261,15627830,Nikitina,640,Female,30,5,1,0,141446,0
8262,15570855,Leonard,670,Male,38,7,2,1,77864,0
8263,15772503,Burns,737,Female,33,4,2,1,115115,0
8264,15584453,Burtch,555,Male,32,10,2,0,168606,0
8265,15710111,Clark,742,Male,33,6,2,0,38550,0
8266,15618562,Woodward,618,Female,40,0,1,1,160619,1
8267,15706764,Spencer,560,Female,35,1,2,1,3702,0
8268,15798737,Chao,654,Male,38,8,2,1,88659,0
8269,15712608,Costa,787,Female,42,2,2,0,44274,0
8271,15703544,Hung,559,Male,34,0,1,1,182989,0
8272,15815645,Akhtar,481,Male,37,8,2,1,175082,0
8273,15705739,Toscani,753,Male,32,5,1,1,148811,0
8274,15709643,Gray,675,Male,32,1,3,1,85901,0
8275,15669805,Warren,748,Female,31,1,1,1,199255,0
8277,15775131,Bartlett,580,Male,32,9,2,0,128029,0
8278,15765283,Wenz,624,Female,40,3,2,1,104611,0
8279,15628715,Kisch,709,Female,36,8,2,1,69677,0
8280,15813283,Mai,605,Female,34,2,1,0,35982,0
8282,15598485,Pinto,567,Male,40,8,1,1,95141,0
8285,15701741,Williams,711,Female,39,3,1,1,90306,0
8288,15682467,Chimezie,725,Female,36,1,1,1,102747,0
8289,15790744,Nash,850,Female,34,9,2,1,97466,0
8290,15625023,Onochie,682,Male,40,4,1,0,105353,0
8291,15731267,Rizzo,797,Male,37,4,1,1,85802,0
8292,15742879,Boni,668,Male,38,1,1,1,69370,0
8293,15757015,Davies,783,Female,41,5,1,1,176946,0
8295,15569430,Burrows,704,Female,36,2,2,1,152040,0
8296,15617304,Ershova,722,Male,40,6,2,1,111893,0
8297,15704466,Udokamma,692,Female,34,7,2,1,195075,0
8298,15664681,Aitken,584,Female,35,2,2,0,15959,0
8303,15762172,Kerr,850,Female,39,2,2,1,179451,0
8304,15728333,McBurney,521,Male,43,8,1,1,93180,0
8307,15777060,Olszewski,770,Female,33,4,1,1,26081,1
8308,15626243,Chijioke,618,Male,30,3,1,1,31407,0
8309,15719898,Young,556,Male,36,7,2,1,32045,0
8311,15752809,De Mestre,702,Male,43,6,1,1,61602,0
8312,15589698,De Luca,555,Male,42,6,1,1,41304,1
8314,15750121,Tung,639,Male,38,3,1,1,42863,0
8315,15734177,Donahue,643,Male,33,4,2,1,152992,0
8316,15781347,Okagbue,600,Female,41,1,2,1,91194,0
8319,15765402,H?,520,Female,39,6,1,0,104119,0
8321,15602354,Ginikanwa,564,Male,33,3,1,1,75633,0
8323,15584899,Siciliani,617,Female,35,5,2,0,13066,0
8324,15723658,Voronina,712,Female,30,6,2,1,152418,0
8327,15813645,Hamilton,491,Female,36,0,1,1,103934,0
8328,15766787,Piazza,707,Female,35,9,2,1,70404,0
8329,15687171,Birch,638,Male,34,5,1,1,102180,0
8330,15690744,Custance,683,Male,43,2,2,1,30375,0
8331,15707974,Anayochukwu,815,Female,38,2,1,1,184797,0
8332,15673084,Galkin,645,Male,38,1,1,0,166265,0
8334,15743709,Toomey,683,Male,30,4,1,1,115187,0
8335,15610343,Marshall-Hall,705,Female,37,10,2,1,13936,1
8336,15737414,Shen,647,Male,35,4,1,1,83910,0
8337,15788480,Pagnotto,786,Female,33,0,1,0,34712,1
8338,15568519,Wood,534,Male,41,9,2,1,13871,0
8339,15792453,More,602,Female,42,1,1,1,139495,0
8340,15658100,Piccio,695,Female,42,0,2,0,140725,0
8342,15749807,Graham,516,Female,31,3,2,1,124202,0
8343,15773876,Tung,655,Female,34,3,2,1,159639,0
8345,15712813,Nevzorova,520,Male,43,3,3,0,25333,1
8347,15793324,McKenzie,695,Male,32,9,3,0,38534,0
8349,15796230,Morley,642,Female,36,2,3,1,57904,1
8350,15611729,Kerr,703,Male,39,1,1,1,31257,1
8351,15709531,Harding,556,Male,38,2,1,1,193214,0
8352,15650751,Butler,585,Female,30,6,2,1,137758,0
8354,15753840,Brown,524,Female,32,6,1,1,132862,1
8355,15669994,Greece,556,Female,31,1,2,1,125083,0
8356,15695301,Matthews,504,Male,44,4,1,1,12405,0
8358,15603035,Vincent,651,Male,34,3,2,1,105600,0
8359,15717286,Sal,675,Female,40,8,1,1,142784,1
8361,15754747,Bazile,686,Male,33,9,2,0,184036,0
8362,15705676,Wardle,690,Female,35,9,2,0,48478,0
8363,15751912,Lilly,567,Male,36,7,2,0,3896,0
8365,15684395,Enderby,446,Female,45,10,1,1,128261,1
8366,15659949,Chiu,850,Male,31,1,2,1,106534,0
8367,15812422,Ugorji,637,Male,41,2,2,0,102515,0
8369,15637690,Houghton,622,Female,34,7,1,1,138907,1
8370,15632882,Konovalova,684,Male,37,1,2,1,29996,1
8371,15807107,Patel,612,Male,32,3,1,1,164081,0
8373,15811958,Medland,850,Male,44,2,2,0,158171,0
8376,15658614,H?,565,Female,38,7,2,1,83845,0
8377,15704657,Denman,601,Male,39,3,1,1,41778,1
8378,15567147,Ratten,802,Male,40,4,2,1,81908,0
8379,15701319,Baxter,614,Female,37,6,2,1,139377,1
8381,15650437,Shen,522,Male,32,8,2,1,165786,0
8382,15764314,Reilly,550,Male,36,2,2,1,174922,0
8384,15593501,Graham,493,Female,36,5,2,1,56093,0
8385,15804150,Lysaght,755,Male,34,3,2,1,158816,0
8387,15641110,Abron,708,Male,41,0,1,1,128401,0
8388,15660608,Chimaraoke,699,Male,44,8,1,1,107181,0
8392,15579074,Obiajulu,619,Male,38,10,1,1,184754,0
8393,15641158,Belcher,739,Male,32,3,1,1,63981,1
8396,15586069,Abernathy,560,Female,30,0,1,1,27915,0
8399,15582116,Ma,767,Female,45,7,2,1,26629,1
8400,15749365,Earle,543,Female,34,8,2,0,145602,0
8401,15632069,Kazantsev,776,Male,39,8,2,1,144496,0
8403,15766683,Coombes,549,Male,36,6,1,0,83983,1
8406,15801351,Milanesi,583,Male,40,3,2,1,47728,0
8409,15583736,Shih,829,Male,36,4,2,1,90107,0
8410,15590011,Hughes,749,Male,38,9,1,1,13549,0
8414,15597309,Howell,749,Male,36,7,2,0,80135,0
8416,15758031,Lazarev,760,Male,38,3,1,0,80682,0
8417,15751771,Lowe,528,Male,32,2,1,0,111150,0
8419,15731026,Han,683,Female,39,2,2,1,109201,0
8422,15658258,Trejo,693,Male,43,6,1,1,36343,0
8424,15706799,Macknight,719,Male,44,4,1,0,84973,1
8428,15806771,Yefremova,753,Female,40,0,2,1,177065,1
8429,15566735,Obialo,548,Female,36,2,2,1,140460,0
8431,15775949,Trevisani,612,Female,38,7,1,1,193503,0
8432,15586752,Parkes,628,Male,33,8,1,1,32174,0
8434,15658233,Naylor,724,Female,41,5,1,0,149594,0
8435,15755330,Forbes,512,Male,41,7,1,0,37440,1
8436,15605072,Douglas,638,Female,43,3,1,1,142764,1
8437,15617538,Nwankwo,834,Male,40,7,2,0,45039,0
8441,15781127,Giordano,663,Female,33,8,1,1,36864,0
8443,15677828,Chalmers,598,Female,34,4,2,0,60894,0
8447,15630511,Picot,691,Female,33,6,2,1,164075,0
8448,15792627,Reid,765,Female,33,5,1,1,69039,0
8450,15625716,Genovesi,637,Female,33,9,1,0,65317,0
8451,15710053,Neumayer,667,Female,44,5,2,0,57164,0
8454,15684669,Parkes,567,Female,41,9,1,1,142009,1
8455,15619083,Yip,502,Female,35,6,2,1,80618,0
8457,15730705,Chidubem,715,Male,37,9,1,1,85286,0
8458,15749688,Lu,541,Male,32,8,2,0,40889,0
8462,15758769,Coffey,625,Female,44,7,1,1,4792,0
8465,15568164,Istomin,850,Female,34,4,2,1,154001,0
8466,15601569,Ndubueze,598,Female,40,2,1,1,137981,1
8467,15772383,Toscani,613,Male,36,9,1,0,83344,0
8473,15709621,Wan,662,Male,31,3,2,0,27731,0
8474,15802009,Mazzi,770,Female,33,6,2,1,126132,0
8475,15698816,Tuan,721,Female,33,4,1,1,103931,0
8478,15685947,Henderson,556,Male,42,0,2,0,125435,1
8482,15747558,Bryant,729,Female,38,10,2,1,189727,0
8483,15756655,Madukaife,632,Female,34,2,2,0,165386,0
8484,15589949,Maclean,433,Male,34,9,1,1,19688,0
8487,15567506,Cheatham,738,Female,40,6,2,1,194896,1
8488,15791877,Gallagher,706,Male,34,0,2,1,77272,0
8490,15686538,Nixon,522,Female,41,7,2,0,176780,0
8492,15699257,Kerr,651,Male,42,2,2,1,43612,0
8495,15740237,Millar,671,Male,36,2,1,0,193202,0
8496,15801436,K'ung,696,Male,42,4,1,0,126353,1
8497,15705735,Onyekachi,577,Male,43,3,2,1,135009,0
8498,15649359,Somayina,587,Male,36,1,2,0,17136,0
8499,15624892,Dennis,712,Male,37,7,2,1,60652,0
8500,15784918,Brown,498,Male,35,2,2,0,188343,0
8501,15584785,Ogochukwu,660,Male,37,2,1,1,23292,0
8503,15574858,Page,530,Male,37,8,2,1,288,0
8505,15743245,Agafonova,624,Male,42,3,1,1,72170,1
8508,15771749,Duncan,653,Female,38,5,2,1,89525,0
8510,15750728,Kaur,586,Female,42,2,1,1,102889,0
8511,15769353,Jenkins,550,Female,40,8,1,0,166468,1
8513,15716420,Kelly,612,Male,39,5,1,1,59601,0
8516,15811389,Padovano,724,Female,35,0,2,0,167313,0
8517,15783875,Li Fonti,500,Female,34,4,2,1,12834,0
8522,15579207,Watkins,545,Male,37,3,1,1,105477,0
8525,15711750,Watson,711,Female,34,6,2,1,175310,0
8528,15586931,Hunter,694,Male,39,3,1,1,95625,0
8529,15636353,Buchi,534,Male,35,4,2,0,9541,0
8530,15623858,Charteris,603,Male,45,9,1,0,148517,0
8531,15703354,Aksenov,808,Female,33,2,1,1,113908,0
8532,15663987,Wright,723,Male,30,1,3,1,164648,1
8533,15780805,Lu,585,Female,35,2,2,1,98621,1
8534,15768566,K?,706,Male,34,8,2,1,37480,0
8535,15643229,Hou,671,Female,31,6,2,1,15846,0
8536,15754940,Descoteaux,597,Male,43,2,1,0,5104,1
8537,15676576,Stephenson,646,Female,43,8,1,1,61938,0
8539,15648030,Crump,731,Female,33,5,2,1,165001,0
8541,15728709,Shih,484,Male,40,7,2,0,118046,0
8543,15647546,Carvosso,688,Female,40,8,2,0,196226,0
8544,15702601,Wyatt,680,Male,30,4,2,0,44385,1
8546,15674179,Vorobyova,513,Male,34,7,1,0,124571,0
8547,15686957,Piccio,553,Male,35,2,2,1,43640,0
8550,15632850,T'ang,731,Male,37,8,2,1,170338,0
8552,15638068,Thompson,507,Male,32,7,2,1,67926,0
8557,15575445,Ferguson,629,Male,41,10,1,0,6936,0
8558,15752622,Kerr,729,Female,32,7,1,0,179230,0
8559,15774507,Furneaux,574,Female,39,5,1,1,103422,0
8560,15570857,Kambinachi,677,Female,39,0,2,1,147578,0
8562,15744913,Chizoba,788,Male,36,10,1,1,16149,0
8564,15728838,Leach,578,Male,45,1,1,1,143397,1
8566,15749068,Nickson,632,Female,40,9,1,1,93703,1
8567,15622985,Lin,679,Female,39,4,1,0,172939,1
8568,15587676,Alexeieva,699,Male,30,9,1,1,108162,0
8570,15733460,Martin,622,Male,36,9,2,1,104853,0
8572,15795290,Nikitina,767,Female,42,2,1,1,28616,0
8573,15611223,Ko,752,Female,38,10,2,1,172001,0
8576,15690175,Ball,585,Male,45,0,2,0,189684,0
8577,15722599,Nelson,751,Female,37,9,2,0,49735,0
8580,15702277,Smith,650,Male,34,4,1,0,142995,0
8581,15801915,Rendall,529,Female,31,6,1,1,13054,0
8582,15580213,McIntyre,585,Female,43,2,2,1,89403,0
8583,15637947,Wei,668,Male,32,1,1,0,111241,0
8584,15715888,Allardyce,591,Female,38,2,1,0,119639,0
8586,15737047,Weatherford,754,Female,45,6,1,1,73882,1
8588,15649457,Macleod,588,Male,41,2,2,0,7035,0
8590,15637829,Sharpe,691,Female,34,7,2,0,161559,0
8591,15633194,Osborne,771,Female,41,10,4,1,137510,1
8592,15611635,Chu,678,Female,39,6,1,0,185367,0
8593,15638774,Chong,719,Female,40,9,2,1,182224,0
8594,15722037,Alvarez,610,Male,36,7,1,0,42581,0
8595,15672930,Palerma,722,Male,37,9,2,1,31922,0
8597,15780966,Pritchard,709,Female,32,2,2,0,109681,0
8600,15708713,Hill,633,Male,35,3,2,1,36250,0
8601,15755405,Hudson,710,Male,43,9,1,1,32997,1
8602,15647570,Chung,640,Male,45,8,1,0,195124,0
8605,15646942,Meng,786,Female,39,7,2,0,100930,0
8607,15694581,Rawlings,807,Male,42,5,2,1,74901,0
8608,15643215,Jen,602,Male,38,2,2,0,137112,0
8609,15649060,Chien,727,Female,31,3,2,1,60213,0
8610,15774258,Gorbunov,678,Male,40,1,2,1,187343,0
8612,15617029,Young,596,Female,30,1,2,1,8125,0
8613,15780716,Colombo,686,Male,39,3,2,1,103221,0
8615,15809515,Lewis,797,Male,32,1,1,1,8877,0
8616,15789924,Hussain,658,Female,39,4,1,1,147530,0
8618,15672481,Ulyanov,641,Male,37,6,2,1,45309,0
8619,15574115,Shaw,656,Female,41,6,2,1,35231,0
8620,15661830,Lucciano,750,Female,36,6,2,1,59816,0
8621,15665879,Gordon,768,Female,40,8,2,0,69080,0
8622,15673820,Woodward,568,Male,33,7,2,1,143451,0
8623,15747772,Cunningham,706,Male,36,9,2,1,40774,0
8624,15666197,Boni,430,Female,38,8,1,1,99377,0
8625,15773639,Truscott,745,Male,35,4,1,1,133617,0
8626,15581893,Ginikanwa,747,Male,43,1,1,0,101495,1
8627,15672447,Bailey,657,Male,40,7,1,0,119334,1
8628,15777830,Hutchinson,639,Female,42,4,2,0,167682,0
8629,15713890,Maclean,704,Male,44,3,2,0,152885,0
8631,15786042,Willmore,706,Female,44,2,2,1,65413,0
8632,15753462,Godson,632,Male,30,2,2,0,182729,0
8633,15759690,Smith,751,Male,42,4,2,1,81443,0
8634,15801414,Bitter,767,Female,35,2,2,0,144251,0
8635,15656141,Ts'ao,741,Male,39,5,1,0,40207,0
8638,15632967,Feng,520,Male,34,3,2,1,104704,0
8640,15654891,He,811,Male,30,6,2,1,180591,0
8641,15611365,Fanucci,730,Female,32,9,1,0,60906,0
8643,15810203,Manning,499,Female,44,6,2,1,108223,0
8644,15813660,Forlonge,754,Male,40,2,1,0,3555,0
8648,15593241,Tochukwu,444,Male,43,3,2,1,159131,0
8650,15632736,Liang,850,Female,30,3,2,1,42933,0
8652,15760450,Rutherford,512,Male,43,1,2,1,52471,0
8653,15787204,Howe,774,Female,43,1,1,0,108804,0
8655,15573730,Thompson,586,Male,42,6,2,1,41682,0
8656,15705050,Linger,611,Male,30,9,2,1,148888,0
8657,15791342,Johnston,660,Male,31,1,1,1,137784,0
8658,15684316,Udokamma,532,Male,43,9,2,0,190574,1
8659,15700540,Barrera,557,Female,38,2,1,0,102076,0
8662,15604020,Otoole,773,Female,36,4,1,0,4395,0
8663,15637599,Cremonesi,510,Female,44,4,1,1,28461,1
8664,15736578,Hamilton,539,Male,39,1,1,1,28185,0
8666,15727291,McKay,821,Female,40,1,2,1,194273,0
8667,15785920,Black,687,Male,35,1,2,1,148537,0
8669,15687719,She,532,Female,37,5,2,0,6762,0
8670,15799641,Bruno,540,Male,39,2,2,1,81996,0
8672,15689526,Shih,542,Female,35,9,2,1,469,1
8673,15586848,Rose,706,Male,38,1,2,1,122380,0
8677,15576124,Muravyova,582,Male,41,1,1,1,128529,0
8678,15757829,Timperley,609,Female,40,10,2,1,170122,0
8680,15753092,He,791,Male,35,5,1,1,181918,1
8681,15782939,Storey,747,Male,42,4,1,1,115242,1
8682,15746338,Onyekachukwu,565,Female,40,2,2,1,129956,0
8683,15590676,Kharlamova,735,Male,34,1,1,1,45858,0
8686,15597885,Kerr,772,Male,43,6,2,1,57676,0
8688,15724764,Lawley,667,Female,42,10,2,0,26022,0
8689,15778418,Burns,637,Male,40,9,1,1,125334,1
8691,15756167,Doyne,762,Female,43,5,1,1,139971,0
8692,15632439,Pinto,698,Female,39,4,2,0,47456,0
8693,15755138,Chin,850,Female,32,8,2,1,55594,0
8696,15801994,Buccho,775,Male,31,9,2,1,169279,0
8697,15647572,Greece,504,Male,34,0,1,1,136910,0
8698,15644551,Wimble,751,Female,37,3,2,1,54866,0
8699,15709135,Pirozzi,691,Male,30,7,2,0,156529,0
8700,15684469,Hsiung,841,Male,32,2,1,1,113482,0
8702,15667093,Onio,673,Male,37,2,1,1,13624,0
8703,15690589,Udinesi,541,Male,37,9,1,0,148815,0
8704,15595350,Fermin,661,Female,31,3,2,1,65568,0
8705,15777586,Moss,784,Female,42,2,2,1,6410,0
8706,15804064,Docherty,742,Female,35,2,1,1,126998,0
8708,15754443,Fadden,443,Female,35,9,1,1,129031,1
8710,15713517,Otitodilinna,529,Male,39,6,2,1,12351,0
8711,15683522,Kennedy,678,Female,37,2,1,1,135124,0
8713,15771054,Barnes,469,Male,35,5,2,1,186490,0
8714,15578788,Bibi,786,Male,40,6,2,0,41249,0
8715,15737408,L?,703,Female,41,6,1,1,116267,0
